Variables;Importance
results_flawfinder_note_format-fwprintf;-0.0654
results_flawfinder_error_race-chmod;-0.0640
results_flawfinder_warning_buffer-getenv;-0.0635
results_flawfinder_warning_random-setstate;-0.0629
results_flawfinder_note_format-vfprintf;-0.0603
results_flawfinder_note_format-syslog;-0.0594
results_flawfinder_note_buffer-fgetc;-0.0567
results_flawfinder_note_buffer-TCHAR;-0.0561
results_flawfinder_warning_buffer-getopt;-0.0520
results_flawfinder_error_buffer-wcscpy;-0.0508
results_flawfinder_note_misc-fopen;-0.0501
results_flawfinder_note_format-fprintf;-0.0494
results_flawfinder_note_misc-open;-0.0483
results_flawfinder_note_format-vsnprintf;-0.0477
results_flawfinder_note_buffer-strncpy;-0.0477
results_flawfinder_error_shell-execv;-0.0434
results_flawfinder_note_buffer-read;-0.0401
results_flawfinder_note_buffer-sprintf;-0.0169
results_flawfinder_note_integer-atol;-0.0079
results_flawfinder_error_buffer-strcpy;-0.0052
results_flawfinder_note_integer-atoi;-0.0033
results_flawfinder_note_format-snprintf;-0.0028
results_flawfinder_error_format-vfprintf;-0.0006
results_flawfinder_note_buffer-strcpy;-0.0005
results_flawfinder_error_buffer-MultiByteToWideChar;0.0000
results_flawfinder_error_buffer-vsprintf;0.0000
results_flawfinder_warning_tmpfile-tmpnam;0.0001
results_flawfinder_note_format-sprintf;0.0017
results_flawfinder_error_buffer-lstrcpynW;0.0023
results_flawfinder_error_buffer-strcpyW;0.0025
results_flawfinder_error_format-fprintf;0.0027
results_flawfinder_error_buffer-lstrcpyW;0.0027
results_flawfinder_error_format-wprintf;0.0027
results_flawfinder_note_buffer-wcsncat;0.0027
results_flawfinder_error_buffer-vfwscanf;0.0027
results_flawfinder_note_format-vsprintf;0.0027
results_flawfinder_error_buffer-vwscanf;0.0027
results_flawfinder_error_buffer-lstrcpyA;0.0027
results_flawfinder_error_format-fwprintf;0.0027
results_flawfinder_error_format-_snprintf;0.0027
results_flawfinder_warning_buffer-realpath;0.0027
results_flawfinder_error_buffer-_tcscpy;0.0027
results_flawfinder_note_integer-_wtoi;0.0027
results_flawfinder_note_access-umask;0.0027
results_flawfinder_error_access-ImpersonateLoggedOnUser;0.0027
results_flawfinder_warning_shell-CreateProcessAsUser;0.0027
results_flawfinder_note_buffer-lstrcpyn;0.0027
results_flawfinder_warning_misc-AddAccessAllowedAce;0.0027
results_flawfinder_error_buffer-fscanf;0.0027
results_flawfinder_warning_tmpfile-GetTempFileName;0.0027
results_flawfinder_error_buffer-gets;0.0027
results_flawfinder_error_buffer-wcscat;0.0027
results_flawfinder_error_tmpfile-mktemp;0.0027
results_flawfinder_error_buffer-lstrcatA;0.0027
results_flawfinder_error_race-readlink;0.0027
results_flawfinder_error_format-vswprintf;0.0027
results_flawfinder_note_tmpfile-mkstemp;0.0027
results_flawfinder_error_buffer-lstrcatW;0.0027
results_flawfinder_note_format-swprintf;0.0027
results_flawfinder_error_buffer-lstrcat;0.0029
results_flawfinder_note_buffer-strlen;0.0037
results_flawfinder_note_obsolete-usleep;0.0043
results_flawfinder_warning_misc-InitializeCriticalSection;0.0054
results_flawfinder_note_buffer-sscanf;0.0076
results_flawfinder_note_buffer-wcscat;0.0111
results_flawfinder_warning_random-srand;0.0122
results_flawfinder_note_buffer-strcat;0.0142
results_flawfinder_error_format-swprintf;0.0148
results_flawfinder_note_format-printf;0.0150
results_flawfinder_error_buffer-scanf;0.0154
results_flawfinder_error_buffer-lstrcpynA;0.0160
results_flawfinder_error_shell-system;0.0167
results_flawfinder_warning_misc-LoadLibrary;0.0168
results_flawfinder_note_buffer-mismatch;0.0192
results_flawfinder_error_format-vsnprintf;0.0195
results_flawfinder_note_buffer-equal;0.0203
results_flawfinder_note_tmpfile-tmpfile;0.0211
results_flawfinder_note_buffer-strncat;0.0225
results_flawfinder_error_format-snprintf;0.0248
results_flawfinder_error_buffer-sprintf;0.0248
results_flawfinder_note_buffer-char;0.0265
results_flawfinder_error_shell-execlp;0.0327
results_flawfinder_warning_random-random;0.0328
results_flawfinder_note_buffer-memcpy;0.0329
results_flawfinder_note_buffer-wcslen;0.0372
results_flawfinder_error_race-access;0.0378
