Issue,Importance
results_flawfinder_error_buffer-lstrcpyW,0.00000007
results_flawfinder_error_buffer-lstrcpynW,0.00000000
results_flawfinder_error_buffer-strcpyW,-0.00000055
results_flawfinder_note_tmpfile-tmpfile,-0.00023425
results_flawfinder_error_format-wprintf,0.00000000
results_flawfinder_note_buffer-fgetc,-0.00000033
results_flawfinder_error_buffer-lstrcpynA,0.00000000
results_flawfinder_note_integer-atoi,-0.00438731
results_flawfinder_note_buffer-wcsncat,0.00000000
results_flawfinder_warning_tmpfile-tmpnam,0.00000000
results_flawfinder_note_format-vsprintf,0.00000000
results_flawfinder_error_buffer-vwscanf,0.00000000
results_flawfinder_error_buffer-lstrcpyA,0.00000000
results_flawfinder_error_format-fwprintf,0.00000000
results_flawfinder_error_format-_snprintf,0.00000000
results_flawfinder_error_buffer-vfwscanf,0.00000000
results_flawfinder_error_format-swprintf,0.00081663
results_flawfinder_note_integer-_wtoi,0.00000000
results_flawfinder_error_format-vswprintf,0.00000000
results_flawfinder_note_format-sprintf,0.00000001
results_flawfinder_error_buffer-lstrcatA,0.00000046
results_flawfinder_error_buffer-lstrcatW,0.00000677
results_flawfinder_error_buffer-fscanf,-0.00000427
results_flawfinder_note_format-swprintf,0.00000000
results_flawfinder_note_buffer-wcscat,0.00005536
results_flawfinder_error_access-ImpersonateLoggedOnUser,0.00000000
results_flawfinder_warning_shell-CreateProcessAsUser,0.00000000
results_flawfinder_note_buffer-lstrcpyn,0.00000000
results_flawfinder_warning_misc-AddAccessAllowedAce,0.00000000
results_flawfinder_error_buffer-lstrcat,0.00000000
results_flawfinder_note_buffer-CopyMemory,-0.00000927
results_flawfinder_warning_shell-CreateProcess,0.00000000
results_flawfinder_warning_misc-LoadLibraryEx,0.00000000
results_flawfinder_error_buffer-lstrcpy,0.00000000
results_flawfinder_error_buffer-swprintf,0.00000000
results_flawfinder_note_buffer-wcscpy,0.00000000
results_flawfinder_note_buffer-swprintf,0.00000000
results_flawfinder_error_format-sprintf,-0.00050514
results_flawfinder_note_buffer-TCHAR,0.00005609
results_flawfinder_note_buffer-_tcscat,0.00000380
results_flawfinder_error_shell-WinExec,0.00000000
results_flawfinder_error_access-RpcImpersonateClient,0.00000215
results_flawfinder_error_buffer-_tcscat,0.00000000
results_flawfinder_error_buffer-StrCpyNA,0.00000000
results_flawfinder_warning_random-random,-0.00874132
results_flawfinder_error_format-vsprintf,-0.00000206
results_flawfinder_note_buffer-getc,-0.00001606
results_flawfinder_note_buffer-_tcsncpy,0.00000000
results_flawfinder_error_shell-ShellExecute,0.00000000
results_flawfinder_note_format-wprintf,0.00000000
results_flawfinder_note_buffer-_tcslen,0.00000000
results_flawfinder_note_format-_sntprintf,0.00000000
results_flawfinder_error_buffer-StrCatA,0.00000000
results_flawfinder_error_buffer-StrCpyA,0.00000000
results_flawfinder_error_buffer-StrCatBuffW,0.00000000
results_flawfinder_note_format-fwprintf,0.00000000
results_flawfinder_error_crypto-crypt,0.00006380
results_flawfinder_error_shell-popen,-0.00039581
results_flawfinder_note_format-_snprintf,0.00000000
results_flawfinder_error_buffer-sscanf,0.01296506
results_flawfinder_error_buffer-_tcscpy,0.00000000
results_flawfinder_error_buffer-StrCatChainW,0.00000000
results_flawfinder_error_access-ImpersonateSecurityContext,0.00000000
results_flawfinder_note_input-recvfrom,0.00000047
results_flawfinder_error_shell-execl,0.00012757
results_flawfinder_warning_buffer-getopt_long,-0.00762340
results_flawfinder_note_format-syslog,0.00021082
results_flawfinder_warning_buffer-getopt,-0.07646493
results_flawfinder_note_format-vprintf,0.00067400
results_flawfinder_error_format-vprintf,0.00000000
results_flawfinder_warning_random-srandom,0.00000000
results_flawfinder_note_format-vfprintf,0.00000000
results_flawfinder_warning_random-setstate,0.00867940
results_flawfinder_error_format-syslog,0.00000000
results_flawfinder_note_buffer-scanf,0.00000006
results_flawfinder_note_buffer-fscanf,0.00000087
results_flawfinder_error_race-chown,0.00000437
results_flawfinder_note_format-vsnprintf,0.00000000
results_flawfinder_error_buffer-vsscanf,0.00000000
results_flawfinder_error_shell-execlp,-0.00000196
results_flawfinder_error_misc-SetSecurityDescriptorDacl,0.00000000
results_flawfinder_note_input-readv,0.00000000
results_flawfinder_warning_misc-chroot,0.00038598
results_flawfinder_error_buffer-vsprintf,0.00000000
results_flawfinder_error_buffer-MultiByteToWideChar,0.00000000
