Variables;Importance
results_flawfinder_warning_tmpfile-tmpnam;-0.0071
results_flawfinder_error_format-vsprintf;-0.0069
results_flawfinder_note_integer-atoi;-0.0049
results_flawfinder_note_buffer-_tcsncpy;-0.0044
results_flawfinder_error_race-readlink;-0.0025
results_flawfinder_note_integer-_wtoi;0.0001
results_flawfinder_note_format-printf;0.0049
results_flawfinder_note_buffer-char;0.0123
results_flawfinder_note_buffer-sprintf;0.0123
results_flawfinder_note_buffer-scanf;0.0219
results_flawfinder_note_buffer-fgetc;0.0222
results_flawfinder_error_format-swprintf;0.0247
results_flawfinder_error_buffer-StrCpyNA;0.0273
results_flawfinder_note_tmpfile-mkstemp;0.0286
results_flawfinder_note_buffer-read;0.0422
results_flawfinder_note_buffer-strncat;0.0426
