Variables;Importance
results_flawfinder_note_buffer-mismatch;-0.0240
results_flawfinder_error_buffer-StrCpyNA;-0.0236
results_flawfinder_error_crypto-crypt;-0.0234
results_flawfinder_error_buffer-vwscanf;-0.0230
results_flawfinder_warning_buffer-realpath;-0.0228
results_flawfinder_note_buffer-sprintf;-0.0218
results_flawfinder_error_tmpfile-mktemp;-0.0210
results_flawfinder_error_buffer-lstrcpynW;-0.0207
results_flawfinder_error_race-chown;-0.0204
results_flawfinder_error_buffer-scanf;-0.0193
results_flawfinder_error_shell-popen;-0.0183
results_flawfinder_warning_random-srand;-0.0170
results_flawfinder_error_buffer-wcscpy;-0.0167
results_flawfinder_note_buffer-strncpy;-0.0163
results_flawfinder_error_format-printf;-0.0161
results_flawfinder_error_buffer-vfwscanf;-0.0154
results_flawfinder_error_format-fwprintf;-0.0154
results_flawfinder_error_format-_snprintf;-0.0154
results_flawfinder_note_buffer-wcsncpy;-0.0153
results_flawfinder_note_misc-open;-0.0130
results_flawfinder_error_buffer-MultiByteToWideChar;-0.0108
results_flawfinder_error_buffer-lstrcat;-0.0057
results_flawfinder_note_integer-atol;-0.0006
results_flawfinder_error_access-ImpersonateLoggedOnUser;-0.0003
results_flawfinder_warning_misc-AddAccessAllowedAce;-0.0003
results_flawfinder_note_buffer-lstrcpyn;-0.0003
results_flawfinder_warning_shell-CreateProcessAsUser;-0.0003
results_flawfinder_error_buffer-lstrcpyA;0.0005
results_flawfinder_note_buffer-read;0.0005
results_flawfinder_note_access-umask;0.0007
results_flawfinder_note_format-printf;0.0017
results_flawfinder_error_buffer-strcpy;0.0026
results_flawfinder_error_format-wprintf;0.0031
results_flawfinder_note_buffer-char;0.0047
results_flawfinder_note_buffer-strncat;0.0049
results_flawfinder_note_buffer-equal;0.0103
results_flawfinder_note_format-snprintf;0.0150
results_flawfinder_note_buffer-strlen;0.0170
results_flawfinder_note_input-fread;0.0265
