Variables;Importance
results_flawfinder_error_buffer-lstrcpyA;-0.0370
results_flawfinder_error_buffer-swprintf;-0.0366
results_flawfinder_error_buffer-vwscanf;-0.0363
results_flawfinder_error_format-fwprintf;-0.0359
results_flawfinder_error_buffer-vfwscanf;-0.0359
results_flawfinder_error_format-_snprintf;-0.0359
results_flawfinder_note_buffer-mismatch;-0.0357
results_flawfinder_note_buffer-TCHAR;-0.0352
results_flawfinder_warning_misc-LoadLibraryEx;-0.0351
results_flawfinder_error_buffer-lstrcpy;-0.0351
results_flawfinder_warning_shell-CreateProcess;-0.0351
results_flawfinder_note_buffer-strncpy;-0.0343
results_flawfinder_error_buffer-lstrcpynA;-0.0336
results_flawfinder_note_format-snprintf;-0.0335
results_flawfinder_error_race-chmod;-0.0334
results_flawfinder_note_buffer-memcpy;-0.0331
results_flawfinder_error_buffer-sscanf;-0.0329
results_flawfinder_warning_buffer-realpath;-0.0324
results_flawfinder_error_shell-system;-0.0322
results_flawfinder_note_buffer-getchar;-0.0321
results_flawfinder_error_format-snprintf;-0.0317
results_flawfinder_error_buffer-lstrcatA;-0.0315
results_flawfinder_warning_random-srand;-0.0314
results_flawfinder_note_input-recvfrom;-0.0312
results_flawfinder_note_buffer-strlen;-0.0307
results_flawfinder_note_buffer-CopyMemory;-0.0293
results_flawfinder_error_buffer-strcpy;-0.0293
results_flawfinder_error_buffer-wcscpy;-0.0288
results_flawfinder_note_buffer-strcat;-0.0287
results_flawfinder_note_buffer-getc;-0.0282
results_flawfinder_error_format-vprintf;-0.0278
results_flawfinder_note_input-readv;-0.0271
results_flawfinder_error_crypto-crypt;-0.0231
results_flawfinder_warning_misc-LoadLibrary;-0.0229
results_flawfinder_note_buffer-wcscpy;-0.0220
results_flawfinder_error_buffer-strcpyW;-0.0202
results_flawfinder_warning_random-setstate;-0.0201
results_flawfinder_error_buffer-gets;-0.0183
results_flawfinder_error_format-vsnprintf;-0.0157
results_flawfinder_note_format-_snprintf;-0.0143
results_flawfinder_note_misc-fopen;-0.0141
results_flawfinder_note_format-printf;-0.0140
results_flawfinder_note_integer-atol;-0.0139
results_flawfinder_note_buffer-fscanf;-0.0135
results_flawfinder_error_format-vswprintf;-0.0135
results_flawfinder_note_format-vsnprintf;-0.0108
results_flawfinder_error_format-vsprintf;-0.0085
results_flawfinder_warning_tmpfile-tmpnam;-0.0083
results_flawfinder_note_format-vfprintf;-0.0080
results_flawfinder_note_integer-atoi;-0.0068
results_flawfinder_error_race-readlink;-0.0063
results_flawfinder_warning_random-srandom;-0.0047
results_flawfinder_note_integer-_wtoi;-0.0021
results_flawfinder_note_buffer-_tcsncpy;-0.0019
results_flawfinder_note_buffer-sprintf;0.0058
results_flawfinder_note_buffer-char;0.0090
results_flawfinder_note_buffer-fgetc;0.0170
results_flawfinder_note_buffer-scanf;0.0209
results_flawfinder_note_tmpfile-mkstemp;0.0210
results_flawfinder_error_buffer-StrCpyNA;0.0242
results_flawfinder_error_format-swprintf;0.0246
results_flawfinder_note_buffer-strncat;0.0358
results_flawfinder_note_buffer-read;0.0398
